Alpha,Assn_0,Assn_1,BER,Iteration,LL,Theta
1.0,41.0,34.0,0.0,0,0.0,0.04081632653061224
1.098299227349234,18.0,11.0,0.8887310606060606,1,-290.65087312711177,0.03701940059390304
1.1300051841169263,20.0,12.0,0.8685185185185185,2,-284.3274889874045,0.035793636146910085
