Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,Assn_6,Assn_7,BER,Iteration,LL,Theta
1.0,87.0,74.0,77.0,76.0,92.0,79.0,93.0,77.0,0.0,0,0.0,0.0188679245283
0.996221265442,73.0,88.0,67.0,82.0,101.0,71.0,71.0,64.0,0.64431776603,1,-344.580769486,0.0187380840244
1.00273787271,76.0,92.0,79.0,79.0,112.0,73.0,71.0,70.0,0.629536000614,2,-294.476934296,0.0179939521147
1.00273787271,73.0,92.0,81.0,77.0,112.0,73.0,71.0,71.0,0.626746023376,3,-290.519177198,0.0179939521147
1.00273787271,73.0,92.0,81.0,78.0,109.0,75.0,71.0,71.0,0.626334786144,4,-289.549940311,0.0179939521147
1.00273787271,73.0,92.0,80.0,82.0,109.0,75.0,72.0,71.0,0.62745759224,5,-288.889371349,0.0179939521147
1.00273787271,73.0,90.0,80.0,88.0,89.0,76.0,72.0,80.0,0.622296698818,6,-278.897403781,0.0179939521147
1.00273787271,73.0,90.0,82.0,88.0,91.0,76.0,71.0,81.0,0.623165988238,7,-277.652852401,0.0179939521147
1.00273787271,73.0,90.0,82.0,88.0,91.0,73.0,71.0,81.0,0.624170211124,8,-277.546976466,0.0179939521147
