Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,Iteration,LL,Theta
1.0,38.0,38.0,26.0,39.0,34.0,31.0,0.0,0,0.0,0.0408163265306
0.998666410287,34.0,33.0,31.0,32.0,27.0,26.0,0.661032156234,1,-68.1876098231,0.0398756885149
0.998666410287,29.0,31.0,31.0,38.0,27.0,29.0,0.663603724396,2,-60.0784328123,0.0398756885149
0.998666410287,30.0,33.0,32.0,38.0,26.0,28.0,0.665204462326,3,-59.0333289764,0.0398756885149
