Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,Iteration,LL,Theta
1.0,163.0,175.0,155.0,183.0,172.0,177.0,0.0,0,0.0,0.00888888888889
0.998810050124,83.0,119.0,97.0,104.0,142.0,111.0,0.567752594979,1,-1169.23895925,0.00889483012289
0.998810050124,96.0,120.0,132.0,108.0,131.0,132.0,0.568856135248,2,-1033.10169891,0.00889483012289
1.00138277065,100.0,119.0,134.0,110.0,129.0,135.0,0.574956346231,3,-1020.1509375,0.0088392197738
1.00138277065,79.0,125.0,136.0,123.0,123.0,134.0,0.578331734211,4,-1018.61679949,0.0088392197738
1.00138277065,96.0,125.0,137.0,124.0,121.0,136.0,0.584148062709,5,-1006.01771685,0.0088392197738
1.00138277065,96.0,125.0,136.0,125.0,110.0,136.0,0.583828724278,6,-1004.91774101,0.0088392197738
1.00138277065,107.0,125.0,135.0,128.0,110.0,136.0,0.580342689449,7,-1000.12396388,0.0088392197738
1.00138277065,96.0,125.0,136.0,128.0,110.0,136.0,0.581348640643,8,-1001.24408705,0.0088392197738
