Alpha,Assn_0,Assn_1,Assn_2,Assn_3,BER,Iteration,LL,Theta
1.0,83.0,92.0,84.0,77.0,0.0,0,0.0,0.0188679245283
0.997375010298,56.0,80.0,46.0,49.0,0.731160577107,1,-840.225222383,0.0187064047784
1.09627987114,78.0,74.0,26.0,81.0,0.708462052618,2,-717.60040401,0.0162643098418
1.17009279205,81.0,71.0,49.0,85.0,0.697658157715,3,-645.285015499,0.0147726985571
1.22218638728,81.0,74.0,69.0,88.0,0.685487509842,4,-603.370695831,0.0144092731801
1.23414755924,81.0,74.0,73.0,89.0,0.684271990849,5,-592.437188781,0.0140605572751
1.23414755924,81.0,74.0,75.0,90.0,0.682955534392,6,-591.938502273,0.0140605572751
1.23414755924,81.0,74.0,73.0,90.0,0.683320831196,7,-591.829135983,0.0140605572751
1.23414755924,81.0,74.0,74.0,90.0,0.683135714572,8,-591.840537204,0.0140605572751
