Alpha,Assn_0,Assn_1,Assn_2,Assn_3,BER,Iteration,LL,Theta
1.0,26.0,38.0,35.0,37.0,0.0,0,0.0,0.0408163265306
0.994713131243,22.0,18.0,26.0,26.0,0.753105574981,1,-118.012352806,0.039923999295
0.994713131243,24.0,21.0,26.0,35.0,0.729098846942,2,-113.460653807,0.039923999295
0.994713131243,24.0,21.0,26.0,36.0,0.727972374847,3,-112.559844369,0.039923999295
0.994713131243,25.0,21.0,21.0,30.0,0.70974883856,4,-121.343114085,0.039923999295
