Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,Iteration,LL,Theta
1.0,79.0,78.0,74.0,81.0,78.0,68.0,0.0,0,0.0,0.0188679245283
1.00059702391,83.0,62.0,80.0,78.0,68.0,59.0,0.628178809795,1,-466.74069664,0.018161576247
1.00059702391,89.0,61.0,85.0,76.0,68.0,65.0,0.647268103035,2,-433.86260077,0.018161576247
1.00059702391,90.0,49.0,81.0,76.0,68.0,65.0,0.654554758993,3,-429.831458279,0.018161576247
1.00059702391,90.0,49.0,82.0,76.0,70.0,69.0,0.653713761059,4,-427.072068874,0.018161576247
1.00059702391,86.0,49.0,80.0,76.0,70.0,70.0,0.653568086215,5,-425.49243768,0.018161576247
