Alpha,Assn_0,Assn_1,BER,Iteration,LL,Theta
1.0,31.0,32.0,0.0,0,0.0,0.0408163265306
1.03310855112,18.0,13.0,0.75362088776,1,-322.956328831,0.0301806050544
1.03310855112,20.0,13.0,0.850453555878,2,-314.739015609,0.0301806050544
