Alpha,Assn_0,Assn_1,BER,BIC,Iteration,LL,Theta
1.0,98.0,81.0,0.0,8146.60294557,0,0.0,0.0606060606061
1.15452930583,43.0,39.0,0.79155868824,8146.60294557,1,-4051.03857359,0.06043378053
1.25756815442,60.0,46.0,0.763092885375,8146.60294557,2,-3845.29711918,0.0580669584098
1.30348403119,67.0,46.0,0.771060274818,8146.60294557,3,-3821.2880214,0.0556969238731
1.20831706003,30.0,46.0,0.748569925867,8146.60294557,4,-4333.2281075,0.048595906051
