Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,BIC,Iteration,LL,Theta
1.0,41.0,30.0,24.0,41.0,30.0,36.0,0.0,1185.93621562,0,0.0,0.166666666667
0.995717810555,33.0,29.0,21.0,32.0,30.0,23.0,0.67584441655,1185.93621562,1,-433.068778294,0.162058754035
0.995717810555,34.0,26.0,28.0,34.0,37.0,23.0,0.665932332714,1185.93621562,2,-378.141070389,0.162058754035
0.995717810555,34.0,26.0,28.0,34.0,37.0,23.0,0.668702879623,1185.93621562,3,-374.629651409,0.162058754035
