Alpha,Assn_0,Assn_1,BER,BIC,Iteration,LL,Theta
1.0,120.0,114.0,0.0,16564.6844434,0,0.0,0.0175438596491
1.15420567514,67.0,51.0,0.788101604278,16564.6844434,1,-7354.47588146,0.0180612195836
1.16999504613,77.0,41.0,0.862043112932,16564.6844434,2,-7385.34142879,0.0176903944218
