Alpha,Assn_0,Assn_1,Assn_2,Assn_3,BER,BIC,Iteration,LL,Theta
1.0,114.0,115.0,112.0,107.0,0.0,16343.1242313,0,0.0,0.0175438596491
0.997435492279,93.0,93.0,65.0,76.0,0.683366040018,16343.1242313,1,-6666.46063606,0.0175708503303
0.997435492279,99.0,95.0,74.0,75.0,0.696160929138,16343.1242313,2,-6355.85220766,0.0175708503303
0.997435492279,98.0,95.0,74.0,77.0,0.690953433093,16343.1242313,3,-6324.30316215,0.0175708503303
0.997435492279,96.0,95.0,73.0,78.0,0.690361723392,16343.1242313,4,-6315.82943517,0.0175708503303
0.993003488767,96.0,97.0,52.0,78.0,0.708250639293,16343.1242313,5,-6548.01375056,0.0175585308993
