Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,BIC,Iteration,LL,Theta
1.0,130.0,114.0,110.0,115.0,120.0,101.0,0.0,19532.4443162,0,0.0,0.0128205128205
0.997869681769,120.0,72.0,112.0,90.0,110.0,82.0,0.662525510394,19532.4443162,1,-6566.57287714,0.0129139474906
0.995194570178,113.0,77.0,120.0,93.0,112.0,89.0,0.660450558016,19532.4443162,2,-6224.29638853,0.0127340913516
0.995194570178,115.0,77.0,117.0,96.0,111.0,88.0,0.660544831257,19532.4443162,3,-6063.09799504,0.0127340913516
0.995194570178,116.0,78.0,111.0,97.0,110.0,83.0,0.665651209183,19532.4443162,4,-5998.36082997,0.0127340913516
0.995194570178,119.0,78.0,117.0,97.0,110.0,83.0,0.665328331756,19532.4443162,5,-5972.34105402,0.0127340913516
0.995194570178,119.0,78.0,114.0,96.0,110.0,83.0,0.665002917247,19532.4443162,6,-5966.00436461,0.0127340913516
