Alpha,Assn_0,Assn_1,BER,BIC,Iteration,LL,Theta
1.0,28.0,31.0,0.0,891.112913953,0,0.0,0.125
1.13912595428,14.0,9.0,0.66746031746,891.112913953,1,-421.629837437,0.106073029295
1.13912595428,16.0,9.0,0.681944444444,891.112913953,2,-408.971756116,0.106073029295
1.22227872313,16.0,10.0,0.660969387755,891.112913953,3,-392.64363918,0.0957618277167
1.32333820172,15.0,10.0,0.681802721088,891.112913953,4,-381.338692366,0.090984740097
1.44754700362,18.0,12.0,0.621601654846,891.112913953,5,-367.908717304,0.0677111659479
1.47653024692,20.0,13.0,0.603093645485,891.112913953,6,-360.835144407,0.0627154557589
