Alpha,Assn_0,Assn_1,BER,BIC,Iteration,LL,Theta
1.0,27.0,31.0,0.0,1230.52933496,0,0.0,0.05
1.03710137671,11.0,14.0,0.652394480519,1230.52933496,1,-414.448461302,0.0424638534044
1.03710137671,12.0,13.0,0.642969176214,1230.52933496,2,-410.936795991,0.0424638534044
1.03710137671,12.0,2.0,0.691046099291,1230.52933496,3,-452.019425014,0.0424638534044
