Alpha,Assn_0,Assn_1,BER,Iteration,LL,Theta
1.0,171.0,177.0,0.0,0,0.0,0.00909090909091
1.26382046028,47.0,44.0,0.666480919369,1,-4296.16139573,0.00627685615089
1.36617750816,63.0,60.0,0.666861603224,2,-4038.10848948,0.00702436193419
1.40778990677,86.0,29.0,0.708873413593,3,-4032.43645779,0.00720587432346
1.46320302383,87.0,48.0,0.686475151847,4,-3932.73453087,0.00727534859106
1.49375265176,90.0,51.0,0.673820488777,5,-3915.11080524,0.00731392605778
1.51961287503,92.0,50.0,0.663258436884,6,-3876.87613773,0.00713474876351
1.53415554878,96.0,46.0,0.721731831401,7,-3870.67946405,0.00728450547391
