Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,BIC,Iteration,LL,Theta
1.0,36.0,33.0,36.0,30.0,35.0,33.0,0.0,2330.83474543,0,0.0,0.0390070921986
0.997338869831,30.0,25.0,32.0,32.0,26.0,31.0,0.665007838071,2330.83474543,1,-447.872408165,0.0378988644897
0.997338869831,25.0,28.0,31.0,30.0,38.0,35.0,0.672739759838,2330.83474543,2,-368.91758618,0.0378988644897
0.997338869831,23.0,28.0,32.0,28.0,39.0,35.0,0.666204644746,2330.83474543,3,-359.244610621,0.0378988644897
