Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,Assn_6,Assn_7,BER,Iteration,LL,Theta
1.0,181.0,186.0,168.0,173.0,165.0,172.0,186.0,167.0,0.0,0,0.0,0.00909090909091
0.999041825908,143.0,152.0,104.0,118.0,173.0,138.0,157.0,135.0,0.55053877957,1,-6776.62089468,0.00913162753628
1.00062516917,142.0,151.0,130.0,124.0,172.0,146.0,150.0,154.0,0.55578671644,2,-5771.4421897,0.00902878992158
1.00062516917,139.0,152.0,133.0,122.0,164.0,152.0,149.0,151.0,0.55778387425,3,-5573.48764228,0.00902878992158
1.00062516917,141.0,153.0,138.0,126.0,163.0,152.0,150.0,152.0,0.555880179578,4,-5520.12566787,0.00902878992158
1.00062516917,141.0,154.0,140.0,125.0,161.0,151.0,150.0,153.0,0.556150960117,5,-5499.35061533,0.00902878992158
1.00062516917,141.0,154.0,139.0,123.0,161.0,149.0,151.0,154.0,0.55600504911,6,-5466.2046208,0.00902878992158
1.00062516917,142.0,154.0,139.0,123.0,161.0,147.0,150.0,154.0,0.557143503367,7,-5464.16137101,0.00902878992158
1.00062516917,142.0,154.0,139.0,122.0,159.0,147.0,150.0,154.0,0.558079805882,8,-5461.87930568,0.00902878992158
