Alpha,Assn_0,Assn_1,Assn_2,Assn_3,BER,BIC,Iteration,LL,Theta
1.0,30.0,29.0,32.0,29.0,0.0,1507.38985038,0,0.0,0.046511627907
1.00353909627,17.0,17.0,14.0,15.0,0.639052287582,1507.38985038,1,-330.614359408,0.0437814090099
1.00353909627,17.0,20.0,19.0,15.0,0.635750717291,1507.38985038,2,-315.137542478,0.0437814090099
1.00353909627,17.0,20.0,19.0,14.0,0.628811494233,1507.38985038,3,-315.732129721,0.0437814090099
