Alpha,Assn_0,Assn_1,Assn_2,Assn_3,BER,BIC,Iteration,LL,Theta
1.0,32.0,29.0,30.0,30.0,0.0,1426.78468563,0,0.0,0.05
1.00206655122,18.0,15.0,17.0,18.0,0.602714918192,1426.78468563,1,-328.451906765,0.0472864730616
1.00206655122,18.0,15.0,20.0,18.0,0.608296378418,1426.78468563,2,-309.864206744,0.0472864730616
1.00206655122,18.0,15.0,24.0,18.0,0.613045194981,1426.78468563,3,-305.445563286,0.0472864730616
1.00206655122,18.0,13.0,24.0,18.0,0.613856611825,1426.78468563,4,-305.312034732,0.0472864730616
1.00206655122,18.0,13.0,24.0,19.0,0.612029126445,1426.78468563,5,-304.736599833,0.0472864730616
