Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,BIC,Iteration,LL,Theta
1.0,32.0,26.0,28.0,30.0,31.0,30.0,0.0,1797.62036247,0,0.0,0.0426356589147
0.999299447499,25.0,13.0,28.0,26.0,27.0,20.0,0.589166489079,1797.62036247,1,-286.291160078,0.0414553410517
0.999299447499,25.0,19.0,28.0,28.0,24.0,19.0,0.584359857978,1797.62036247,2,-254.237113923,0.0414553410517
0.999299447499,26.0,19.0,24.0,28.0,25.0,19.0,0.586545450164,1797.62036247,3,-244.97102839,0.0414553410517
0.999299447499,26.0,21.0,24.0,29.0,25.0,19.0,0.584354448234,1797.62036247,4,-241.985387839,0.0414553410517
0.999299447499,26.0,21.0,21.0,29.0,27.0,19.0,0.587277144446,1797.62036247,5,-241.349666162,0.0414553410517
0.999299447499,26.0,21.0,21.0,29.0,29.0,19.0,0.58641109848,1797.62036247,6,-240.97410717,0.0414553410517
