Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,BIC,Iteration,LL,Theta
1.0,76.0,77.0,73.0,76.0,77.0,80.0,0.0,9507.33646763,0,0.0,0.0188679245283
0.999399276155,97.0,69.0,70.0,72.0,82.0,25.0,0.680230515394,9507.33646763,1,-2929.95049279,0.0183997495471
1.00043449815,101.0,69.0,75.0,57.0,81.0,51.0,0.656509526482,9507.33646763,2,-2663.68103101,0.0177875388394
1.00196622281,100.0,69.0,77.0,56.0,82.0,54.0,0.659123168255,9507.33646763,3,-2565.83584393,0.0174961809143
1.00222110152,103.0,67.0,78.0,55.0,82.0,57.0,0.655531231188,9507.33646763,4,-2455.18448602,0.01669554841
1.00596573549,104.0,70.0,77.0,57.0,81.0,57.0,0.654529815122,9507.33646763,5,-2396.82318035,0.0160461599845
1.00700105993,103.0,70.0,76.0,57.0,81.0,59.0,0.65388393697,9507.33646763,6,-2380.14527895,0.0156534749096
1.0084787607,102.0,70.0,76.0,60.0,80.0,59.0,0.65475772946,9507.33646763,7,-2367.27161415,0.0156594873797
