Alpha,Assn_0,Assn_1,BER,BIC,Iteration,LL,Theta
1.0,34.0,32.0,0.0,1811.71638842,0,0.0,0.0408163265306
1.03175357517,19.0,13.0,0.787190972521,1811.71638842,1,-633.201354826,0.030843010233
1.03175357517,20.0,17.0,0.786522000104,1811.71638842,2,-625.937096262,0.030843010233
