Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,Assn_6,Assn_7,BER,BIC,Iteration,LL,Theta
1.0,83.0,85.0,80.0,82.0,85.0,87.0,92.0,84.0,0.0,7814.91122371,0,0.0,0.0568181818182
0.998151726243,71.0,92.0,74.0,80.0,105.0,79.0,92.0,97.0,0.605935698606,7814.91122371,1,-3436.02201092,0.056627085847
0.998151726243,84.0,94.0,64.0,80.0,112.0,75.0,94.0,99.0,0.631347847093,7814.91122371,2,-3095.00573602,0.056627085847
0.998151726243,83.0,97.0,69.0,82.0,106.0,71.0,96.0,96.0,0.642208587029,7814.91122371,3,-2992.40200017,0.056627085847
0.998151726243,86.0,100.0,66.0,83.0,104.0,70.0,96.0,97.0,0.645183682713,7814.91122371,4,-2955.47607174,0.056627085847
0.998151726243,87.0,99.0,68.0,84.0,104.0,72.0,94.0,96.0,0.646292187107,7814.91122371,5,-2944.53694741,0.056627085847
0.998151726243,86.0,93.0,71.0,84.0,105.0,70.0,94.0,96.0,0.648455408821,7814.91122371,6,-2901.36104323,0.056627085847
0.998151726243,86.0,93.0,71.0,85.0,105.0,70.0,94.0,95.0,0.648091991367,7814.91122371,7,-2899.4018063,0.056627085847
0.995352222719,86.0,98.0,73.0,84.0,112.0,41.0,93.0,97.0,0.651314920307,7814.91122371,8,-2996.44105952,0.056255698846
