Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,Assn_6,Assn_7,BER,BIC,Iteration,LL,Theta
1.0,35.0,30.0,34.0,29.0,37.0,27.0,30.0,34.0,0.0,2829.38938409,0,0.0,0.0425531914894
1.00210112532,38.0,28.0,32.0,30.0,36.0,28.0,23.0,34.0,0.622424645428,2829.38938409,1,-386.924507589,0.0410116290641
1.00210112532,40.0,29.0,32.0,29.0,34.0,28.0,25.0,31.0,0.615375260204,2829.38938409,2,-360.078642577,0.0410116290641
1.00210112532,39.0,29.0,32.0,30.0,32.0,29.0,25.0,30.0,0.622292371752,2829.38938409,3,-340.6125894,0.0410116290641
1.00210112532,39.0,29.0,32.0,30.0,32.0,30.0,25.0,30.0,0.622101771669,2829.38938409,4,-339.79767592,0.0410116290641
