Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,BIC,Iteration,LL,Theta
1.0,26.0,27.0,29.0,29.0,30.0,29.0,0.0,1760.34994947,0,0.0,0.05
1.00183478024,21.0,18.0,23.0,18.0,21.0,24.0,0.595564126456,1760.34994947,1,-277.058503731,0.0473828827707
1.00183478024,22.0,19.0,25.0,18.0,22.0,24.0,0.603802151434,1760.34994947,2,-267.191360266,0.0473828827707
1.00183478024,21.0,19.0,23.0,18.0,21.0,27.0,0.610989549911,1760.34994947,3,-268.211455239,0.0473828827707
