Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,BIC,Iteration,LL,Theta
1.0,112.0,106.0,112.0,114.0,107.0,122.0,0.0,17180.4957981,0,0.0,0.0175438596491
0.996401531517,81.0,100.0,101.0,109.0,117.0,113.0,0.656143958859,17180.4957981,1,-6597.33451011,0.0176305835437
0.996401531517,82.0,96.0,99.0,119.0,115.0,115.0,0.663695452644,17180.4957981,2,-6061.46195,0.0176305835437
0.996401531517,87.0,99.0,99.0,122.0,115.0,113.0,0.659919411518,17180.4957981,3,-5915.80282901,0.0176305835437
0.996401531517,87.0,100.0,102.0,122.0,114.0,111.0,0.662541307445,17180.4957981,4,-5869.09321964,0.0176305835437
0.996401531517,90.0,100.0,102.0,122.0,114.0,117.0,0.661641670854,17180.4957981,5,-5828.01267687,0.0176305835437
0.996401531517,90.0,101.0,102.0,121.0,114.0,117.0,0.659729650173,17180.4957981,6,-5821.82936187,0.0176305835437
0.996401531517,90.0,101.0,102.0,121.0,114.0,116.0,0.659992352591,17180.4957981,7,-5806.70364697,0.0176305835437
0.996401531517,90.0,102.0,102.0,121.0,114.0,116.0,0.659443517876,17180.4957981,8,-5806.64887835,0.0176305835437
