Alpha,Assn_0,Assn_1,Assn_2,Assn_3,BER,BIC,Iteration,LL,Theta
1.0,74.0,78.0,78.0,81.0,0.0,6772.1231093,0,0.0,0.0338983050847
0.999959607567,57.0,80.0,51.0,57.0,0.68387631285,6772.1231093,1,-3240.25157126,0.0337348032279
1.06113890456,70.0,72.0,70.0,60.0,0.730972546492,6772.1231093,2,-2652.03718379,0.031902373197
1.08766210166,71.0,80.0,74.0,60.0,0.728906559408,6772.1231093,3,-2562.81761859,0.029495652166
1.1075824285,72.0,84.0,75.0,63.0,0.724154009305,6772.1231093,4,-2525.68762174,0.0285964943766
1.13919657608,73.0,86.0,75.0,68.0,0.717715919644,6772.1231093,5,-2493.95066879,0.0266585040752
1.13919657608,74.0,86.0,76.0,64.0,0.722178508129,6772.1231093,6,-2494.52939101,0.0266585040752
