Alpha,Assn_0,Assn_1,BER,BIC,Iteration,LL,Theta
1.0,118.0,125.0,0.0,16274.7019148,0,0.0,0.0128205128205
1.1132608075,63.0,50.0,0.860959762987,16274.7019148,1,-7453.44645199,0.0116192378554
1.16899298524,81.0,38.0,0.821223053829,16274.7019148,2,-7387.89301964,0.0114249751836
1.22090152921,82.0,53.0,0.887741270874,16274.7019148,3,-7048.83832334,0.0113860423494
1.25366263609,85.0,61.0,0.876656244002,16274.7019148,4,-6917.39130237,0.0113145181118
1.29831468385,89.0,63.0,0.87513676379,16274.7019148,5,-6884.40604427,0.0112531568532
1.32133670983,90.0,67.0,0.863509777754,16274.7019148,6,-6870.61169291,0.0114290944523
