Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,Iteration,LL,Theta
1.0,159.0,179.0,163.0,176.0,162.0,188.0,0.0,0,0.0,0.00888888888889
0.99912093419,114.0,112.0,119.0,143.0,95.0,92.0,0.569901640737,1,-1164.50863352,0.00891244105692
1.00241880529,114.0,111.0,144.0,135.0,112.0,113.0,0.580697332671,2,-1047.73597031,0.00875957814862
1.02349028333,109.0,113.0,152.0,124.0,117.0,119.0,0.584333327838,3,-1016.56786289,0.00863558792563
1.04396745082,117.0,117.0,152.0,132.0,122.0,127.0,0.577513054232,4,-996.428782086,0.00856769022915
1.05916881449,116.0,121.0,154.0,133.0,128.0,130.0,0.578141032324,5,-983.281313008,0.00848530512215
1.06513500637,118.0,128.0,153.0,134.0,128.0,131.0,0.577218148293,6,-980.185724003,0.00847283075796
1.06513500637,119.0,128.0,153.0,134.0,128.0,131.0,0.577112472309,7,-980.160928995,0.00847283075796
