Alpha,Assn_0,Assn_1,Assn_2,Assn_3,BER,BIC,Iteration,LL,Theta
1.0,39.0,34.0,28.0,29.0,0.0,2047.3135886,0,0.0,0.0425531914894
1.00184214411,18.0,27.0,21.0,26.0,0.729232168295,2047.3135886,1,-501.591794885,0.0387748527867
1.00184214411,18.0,35.0,22.0,26.0,0.72535379607,2047.3135886,2,-486.208286235,0.0387748527867
