Alpha,Assn_0,Assn_1,BER,Iteration,LL,Theta
1.0,369.0,375.0,0.0,0,0.0,0.004158004158
1.1222994009,198.0,170.0,0.739658545536,1,-65603.6122703,0.00191466538244
1.00296195617,170.0,212.0,0.902127315135,2,-52668.9815041,-0.000448213598528
0.942259589073,191.0,212.0,0.889380809947,3,-51447.1036389,-0.00104584419123
0.899345965124,191.0,210.0,0.888430380527,4,-51075.7476376,-0.00105699567235
0.877817113602,190.0,210.0,0.887539508225,5,-50861.0165085,-0.00092497830474
