Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,Assn_6,Assn_7,BER,BIC,Iteration,LL,Theta
1.0,113.0,109.0,119.0,98.0,112.0,112.0,107.0,109.0,0.0,21387.7607549,0,0.0,0.0128205128205
0.9960153842,115.0,137.0,101.0,129.0,117.0,115.0,97.0,95.0,0.614419806051,21387.7607549,1,-6688.96850625,0.0130537115756
0.993042676982,119.0,134.0,102.0,127.0,122.0,118.0,101.0,100.0,0.627999048703,21387.7607549,2,-5878.73309622,0.012858595051
0.993042676982,120.0,134.0,99.0,125.0,122.0,116.0,103.0,103.0,0.627938868537,21387.7607549,3,-5757.99707375,0.012858595051
0.993042676982,122.0,137.0,99.0,124.0,120.0,118.0,102.0,95.0,0.626285341774,21387.7607549,4,-5679.52465415,0.012858595051
0.993042676982,123.0,137.0,98.0,125.0,122.0,117.0,104.0,95.0,0.627889371783,21387.7607549,5,-5648.1030148,0.012858595051
0.993042676982,123.0,137.0,96.0,125.0,121.0,117.0,105.0,94.0,0.627052014857,21387.7607549,6,-5627.14285052,0.012858595051
0.993042676982,123.0,137.0,96.0,125.0,122.0,117.0,105.0,94.0,0.628067874097,21387.7607549,7,-5626.97453558,0.012858595051
0.993042676982,123.0,137.0,96.0,125.0,122.0,117.0,105.0,94.0,0.628067874097,21387.7607549,8,-5626.92331945,0.012858595051
