Alpha,Assn_0,Assn_1,Assn_2,Assn_3,Assn_4,Assn_5,BER,BIC,Iteration,LL,Theta
1.0,32.0,37.0,37.0,31.0,30.0,25.0,0.0,2380.04269038,0,0.0,0.0408163265306
1.00245405396,28.0,34.0,25.0,21.0,33.0,31.0,0.670824636328,2380.04269038,1,-392.479124441,0.0393292595895
1.00245405396,30.0,35.0,32.0,22.0,31.0,31.0,0.666687117173,2380.04269038,2,-359.993984249,0.0393292595895
1.00245405396,30.0,35.0,32.0,23.0,30.0,31.0,0.665010207498,2380.04269038,3,-354.116426033,0.0393292595895
1.00245405396,30.0,35.0,32.0,23.0,30.0,32.0,0.664128080454,2380.04269038,4,-352.285897276,0.0393292595895
1.00245405396,29.0,35.0,32.0,23.0,29.0,32.0,0.666139574706,2380.04269038,5,-350.258051341,0.0393292595895
